16/01/16 21:00,ESTAC Troyes,2 - 4,Stade Rennes,3.53,3.26,2.13
17/01/16 15:00,FC Lorient,0 - 2,AS Monaco,3.1,3.2,2.37
17/01/16 18:00,SM Caen,1 - 3,Olympique Marseille,3.16,3.21,2.33
17/01/16 22:00,AS St. Etienne,1 - 0,Olympique Lyon,2.79,3.13,2.64
22/01/16 21:30,Stade Rennes,1 - 0,GFC Ajaccio,1.88,3.31,4.47
23/01/16 18:00,Paris St. Germain,5 - 1,Angers SCO,1.21,6.07,15.38
23/01/16 21:00,OGC Nice,2 - 1,FC Lorient,1.94,3.39,4.03
23/01/16 21:00,Montpellier HSC,1 - 2,SM Caen,1.98,3.26,4.01
23/01/16 21:00,Lille OSC,1 - 3,ESTAC Troyes,1.4,4.48,8.21
23/01/16 21:00,EA Guingamp,1 - 0,SC Bastia,1.78,3.3,5.17
23/01/16 21:00,FC Nantes,2 - 2,Girondins Bordeaux,2.58,2.99,2.99
24/01/16 15:00,AS Monaco,4 - 0,Toulouse FC,1.93,3.3,4.23
24/01/16 18:00,Stade Reims,1 - 1,AS St. Etienne,2.76,3.08,2.68
24/01/16 22:00,Olympique Lyon,1 - 1,Olympique Marseille,2.09,3.3,3.65
29/01/16 21:30,Olympique Marseille,1 - 1,Lille OSC,2.02,3.29,3.88
30/01/16 18:00,Angers SCO,3 - 0,AS Monaco,3.45,2.99,2.3
30/01/16 21:00,SC Bastia,1 - 0,Olympique Lyon,5.17,3.68,1.69
30/01/16 21:00,Toulouse FC,1 - 2,EA Guingamp,2.02,3.28,3.84
30/01/16 21:00,GFC Ajaccio,0 - 4,Montpellier HSC,2.59,3.09,2.87
30/01/16 21:00,FC Lorient,2 - 0,Stade Reims,2.08,3.29,3.64
30/01/16 21:00,ESTAC Troyes,0 - 1,FC Nantes,3.22,3.25,2.26
31/01/16 15:00,SM Caen,2 - 0,OGC Nice,2.42,3.17,3.03
31/01/16 18:00,Girondins Bordeaux,4 - 0,Stade Rennes,2.55,3.11,2.91
31/01/16 22:00,AS St. Etienne,0 - 2,Paris St. Germain,6.91,3.96,1.52
02/02/16 20:00,AS Monaco,2 - 0,SC Bastia,1.43,4.16,8.63
02/02/16 22:00,Montpellier HSC,0 - 1,Olympique Marseille,2.53,3.11,2.93
03/02/16 20:00,EA Guingamp,4 - 0,ESTAC Troyes,1.51,4.08,6.56
03/02/16 20:00,FC Nantes,3 - 1,GFC Ajaccio,1.96,3.2,4.16
03/02/16 20:00,Lille OSC,1 - 0,SM Caen,1.71,3.55,5.16
03/02/16 20:00,OGC Nice,1 - 0,Toulouse FC,2.57,3.14,2.84
03/02/16 20:00,Olympique Lyon,3 - 0,Girondins Bordeaux,1.69,3.71,5.1
03/02/16 20:00,Stade Reims,2 - 1,Angers SCO,2.25,3.02,3.54
03/02/16 22:00,Paris St. Germain,3 - 1,FC Lorient,1.19,6.65,15.22
04/02/16 22:00,Stade Rennes,0 - 1,AS St. Etienne,2.11,3.19,3.73
06/02/16 15:00,AS Monaco,1 - 0,OGC Nice,1.88,3.37,4.4
06/02/16 18:00,Angers SCO,0 - 3,Olympique Lyon,3.47,3.11,2.22
06/02/16 21:00,FC Lorient,1 - 1,Montpellier HSC,2.37,3.17,3.11
06/02/16 21:00,GFC Ajaccio,0 - 0,EA Guingamp,2.61,2.99,2.93
06/02/16 21:00,SC Bastia,2 - 0,ESTAC Troyes,1.81,3.46,4.62
06/02/16 21:00,SM Caen,0 - 2,Stade Reims,2.18,3.25,3.42
06/02/16 21:00,Toulouse FC,0 - 0,FC Nantes,2.21,3.18,3.43
07/02/16 15:00,Lille OSC,1 - 1,Stade Rennes,2.01,3.16,4.1
07/02/16 18:00,Girondins Bordeaux,1 - 4,AS St. Etienne,2.07,3.21,3.81
07/02/16 22:00,Olympique Marseille,1 - 2,Paris St. Germain,4.74,3.45,1.8
12/02/16 21:30,Stade Rennes,1 - 0,Angers SCO,2.02,3.13,4.1
13/02/16 18:00,Paris St. Germain,0 - 0,Lille OSC,1.43,4.19,8.25
13/02/16 21:00,EA Guingamp,2 - 4,Girondins Bordeaux,2.33,3.11,3.25
13/02/16 21:00,FC Nantes,2 - 1,FC Lorient,1.92,3.24,4.39
13/02/16 21:00,Montpellier HSC,2 - 0,Toulouse FC,2.27,3.13,3.35
13/02/16 21:00,GFC Ajaccio,2 - 3,ESTAC Troyes,1.61,3.81,5.75
13/02/16 21:00,Stade Reims,0 - 1,SC Bastia,1.8,3.23,5.14
14/02/16 15:00,Olympique Lyon,4 - 1,SM Caen,1.48,4.19,6.98
14/02/16 18:00,AS St. Etienne,1 - 1,AS Monaco,2.45,3.06,3.1
14/02/16 22:00,OGC Nice,1 - 1,Olympique Marseille,3.28,3.19,2.27
