06/04/18 20:45,AS St. Etienne,1 - 1,Paris St. Germain,7.36,4.99,1.38,
07/04/18 17:00,AS Monaco,2 - 1,FC Nantes,1.62,3.81,5.5,
07/04/18 20:00,EA Guingamp,4 - 0,ESTAC Troyes,1.86,3.41,4.36,
07/04/18 20:00,Toulouse FC,0 - 1,Dijon FCO,1.96,3.38,3.96,
07/04/18 20:00,Girondins Bordeaux,2 - 1,Lille OSC,1.68,3.55,5.43,
07/04/18 20:00,Amiens AC,3 - 0,SM Caen,2.44,2.92,3.22,
07/04/18 20:00,Angers SCO,1 - 1,RC Strasbourg,1.86,3.35,4.47,
08/04/18 15:00,OGC Nice,1 - 1,Stade Rennes,1.84,3.53,4.27,
08/04/18 17:00,FC Metz,0 - 5,Olympique Lyon,6.17,4.46,1.48,
08/04/18 21:00,Olympique Marseille,0 - 0,Montpellier HSC,1.82,3.46,4.53,
13/04/18 20:45,Angers SCO,1 - 1,OGC Nice,2.49,3.17,2.9,
14/04/18 17:00,Olympique Lyon,3 - 0,Amiens AC,1.19,6.67,14.02,
14/04/18 20:00,RC Strasbourg,0 - 1,AS St. Etienne,3.04,3.26,2.35,
14/04/18 20:00,FC Nantes,1 - 1,Dijon FCO,1.54,4.02,6.38,
14/04/18 20:00,Stade Rennes,1 - 2,FC Metz,1.39,4.66,7.62,
14/04/18 20:00,Lille OSC,2 - 2,EA Guingamp,2.3,3.21,3.2,
15/04/18 15:00,Montpellier HSC,1 - 3,Girondins Bordeaux,2.16,3.02,3.76,
15/04/18 17:00,ESTAC Troyes,2 - 3,Olympique Marseille,6.48,4.25,1.49,
15/04/18 21:00,Paris St. Germain,7 - 1,AS Monaco,1.27,6.15,8.99,
25/04/18 18:45,SM Caen,0 - 0,Toulouse FC,2.87,2.75,2.84,
20/04/18 19:30,FC Nantes,1 - 1,Stade Rennes,2.28,3.09,3.36,
20/04/18 21:00,Dijon FCO,2 - 5,Olympique Lyon,7.73,4.96,1.37,
21/04/18 17:00,Olympique Marseille,5 - 1,Lille OSC,1.32,5.26,9.17,
21/04/18 20:00,Amiens AC,3 - 1,RC Strasbourg,2.6,3.09,2.86,
21/04/18 20:00,EA Guingamp,3 - 1,AS Monaco,4.29,3.85,1.75,
21/04/18 20:00,Toulouse FC,2 - 0,Angers SCO,2.24,3.1,3.39,
21/04/18 20:00,FC Metz,1 - 1,SM Caen,2.32,3.22,3.13,
22/04/18 15:00,OGC Nice,1 - 0,Montpellier HSC,1.98,3.24,4.02,
22/04/18 17:00,AS St. Etienne,2 - 1,ESTAC Troyes,1.5,4.04,6.86,
22/04/18 21:00,Girondins Bordeaux,0 - 1,Paris St. Germain,6.27,4.55,1.47,
27/04/18 20:45,Montpellier HSC,0 - 1,AS St. Etienne,2.46,3.1,3.03,
28/04/18 17:00,Olympique Lyon,2 - 0,FC Nantes,1.26,5.84,9.77,
28/04/18 20:00,Girondins Bordeaux,3 - 1,Dijon FCO,1.5,4.15,6.43,
28/04/18 20:00,RC Strasbourg,1 - 1,OGC Nice,3.18,3.19,2.31,
28/04/18 20:00,ESTAC Troyes,3 - 1,SM Caen,2.35,3.06,3.23,
28/04/18 20:00,AS Monaco,0 - 0,Amiens AC,1.21,6.43,12.76,
28/04/18 20:00,Lille OSC,3 - 1,FC Metz,1.87,3.53,4.11,
29/04/18 15:00,Stade Rennes,2 - 1,Toulouse FC,1.89,3.38,4.17,
29/04/18 17:00,Angers SCO,1 - 1,Olympique Marseille,4.52,3.67,1.77,
29/04/18 21:00,Paris St. Germain,2 - 2,EA Guingamp,1.09,10.24,21.24,
04/05/18 20:45,Amiens AC,2 - 2,Paris St. Germain,9.43,6.05,1.27,
06/05/18 15:00,AS St. Etienne,1 - 3,Girondins Bordeaux,1.99,3.33,3.87,
06/05/18 16:30,Olympique Lyon,3 - 0,ESTAC Troyes,1.14,8.36,15.25,
06/05/18 17:00,Toulouse FC,2 - 3,Lille OSC,2.31,3.15,3.24,
06/05/18 17:00,Stade Rennes,2 - 1,RC Strasbourg,1.87,3.46,4.15,
06/05/18 17:00,SM Caen,1 - 2,AS Monaco,3.04,3.24,2.37,
06/05/18 17:00,FC Nantes,0 - 2,Montpellier HSC,2.09,3.21,3.67,
06/05/18 17:00,Dijon FCO,3 - 1,EA Guingamp,2.7,3.42,2.5,
06/05/18 17:00,FC Metz,1 - 2,Angers SCO,2.79,3.31,2.49,
06/05/18 21:05,Olympique Marseille,2 - 1,OGC Nice,1.8,3.72,4.2,
11/05/18 20:45,EA Guingamp,3 - 3,Olympique Marseille,4.89,4.17,1.63,
12/05/18 21:00,Paris St. Germain,0 - 2,Stade Rennes,1.29,5.8,8.71,
12/05/18 21:00,Angers SCO,0 - 2,FC Nantes,2.29,3.2,3.17,
12/05/18 21:00,RC Strasbourg,3 - 2,Olympique Lyon,5.35,4.39,1.55,
12/05/18 21:00,Amiens AC,2 - 0,FC Metz,1.72,3.89,4.51,
12/05/18 21:00,Lille OSC,2 - 1,Dijon FCO,1.46,4.42,6.7,
12/05/18 21:00,OGC Nice,4 - 1,SM Caen,1.55,3.99,6.05,
12/05/18 21:00,Montpellier HSC,1 - 1,ESTAC Troyes,1.68,3.76,5.01,
12/05/18 21:00,Girondins Bordeaux,4 - 2,Toulouse FC,1.76,3.63,4.58,
12/05/18 21:00,AS Monaco,1 - 0,AS St. Etienne,1.69,3.88,4.67,
19/05/18 21:00,Dijon FCO,2 - 1,Angers SCO,2.28,3.57,2.94,
19/05/18 21:00,ESTAC Troyes,0 - 3,AS Monaco,4.62,3.85,1.71,
19/05/18 21:00,FC Metz,0 - 4,Girondins Bordeaux,7.46,5.11,1.37,
19/05/18 21:00,FC Nantes,1 - 0,RC Strasbourg,1.76,3.7,4.52,
19/05/18 21:00,Toulouse FC,2 - 1,EA Guingamp,1.62,4.17,4.92,
19/05/18 21:00,Olympique Lyon,3 - 2,OGC Nice,1.44,4.94,6.05,
19/05/18 21:00,Olympique Marseille,2 - 1,Amiens AC,1.2,7.1,11.33,
19/05/18 21:00,SM Caen,0 - 0,Paris St. Germain,3.92,3.48,1.93,
19/05/18 21:00,Stade Rennes,1 - 1,Montpellier HSC,1.89,3.42,4.22,
19/05/18 21:00,AS St. Etienne,5 - 0,Lille OSC,1.57,4.19,5.39,
